OBFCM data source,ID,OBFCM ReportingPeriod,Registration Year,Total fuel consumed (lifetime) (l),Total distance travelled (lifetime) (km),Total distance travelled in charge depleting operation with engine off (lifetime) (km),Total distance travelled in charge depleting operation with engine running (lifetime) (km),Total distance travelled in driver-selectable charge increasing operation (lifetime)  (km),Total fuel consumed in charge depleting operation (lifetime) (l),Total fuel consumed in driver-selectable charge increasing operation (lifetime) (l),Total grid energy into the battery (lifetime) (kWh),Used in calculation
OEM,8850982,2021,2021,1.3,9,0,0,0,0,0,0,0
OEM,9977596,2021,2021,1.1,5.7,0,0,0,0,0,0,0
OEM,8850636,2021,2021,1.4,7,0,0,0,0,0,0,0
OEM,8850656,2021,2021,1,5.7,0,0,0,0,0,0,0
OEM,8850665,2021,2021,1.6,10.8,0,0,0,0,0,0,0
OEM,8850715,2021,2021,1.2,5.2,0,0,0,0,0,0,0
OEM,8850716,2021,2021,1.5,6.5,0,0,0,0,0,0,0
OEM,8850725,2021,2021,1.5,8.8,0,0,0,0,0,0,0
OEM,8850728,2021,2021,1.1,7.6,0,0,0,0,0,0,0
OEM,8850748,2021,2021,1.2,5.3,0,0,0,0,0,0,0
OEM,8850753,2021,2021,1.8,13.9,0,0,0,0,0,0,0
OEM,8850755,2021,2021,1.1,6.6,0,0,0,0,0,0,0
OEM,8850797,2021,2021,1.1,4.6,0,0,0,0,0,0,0
OEM,8850798,2021,2021,1.6,6.2,0,0,0,0,0,0,0
OEM,8850986,2021,2021,1,5.8,0,0,0,0,0,0,0
OEM,8851047,2021,2021,1.2,7.5,0,0,0,0,0,0,0
OEM,8851057,2021,2021,47.7,510.6,0,0,0,0,0,0,1
OEM,8850804,2021,2021,1.2,6.1,0,0,0,0,0,0,0
OEM,8850808,2021,2021,1.8,9,0,0,0,0,0,0,0
OEM,8850809,2021,2021,1.5,14.9,0,0,0,0,0,0,0
OEM,8850812,2021,2021,4.8,61.4,0,0,0,0,0,0,0
OEM,8850813,2021,2021,4.6,64,0,0,0,0,0,0,0
OEM,8850827,2021,2021,2.3,22.9,0,0,0,0,0,0,0
OEM,8850830,2021,2021,1.4,7.7,0,0,0,0,0,0,0
OEM,8850702,2021,2021,1.1,6.8,0,0,0,0,0,0,0
OEM,8850703,2021,2021,2.7,19.7,0,0,0,0,0,0,0
OEM,8850707,2021,2021,1.3,6,0,0,0,0,0,0,0
OEM,8850708,2021,2021,1.6,11.9,0,0,0,0,0,0,0
OEM,8850709,2021,2021,1.7,7.1,0,0,0,0,0,0,0
OEM,8850718,2021,2021,1.1,4.9,0,0,0,0,0,0,0
OEM,8850719,2021,2021,1.1,5.6,0,0,0,0,0,0,0
OEM,8850723,2021,2021,1.5,8.4,0,0,0,0,0,0,0
OEM,8850731,2021,2021,1.3,6.9,0,0,0,0,0,0,0
OEM,8850735,2021,2021,1.4,6.8,0,0,0,0,0,0,0
OEM,10091936,2021,2021,1.6,11.8,0,0,0,0,0,0,0
OEM,8850740,2021,2021,1.3,7.9,0,0,0,0,0,0,0
OEM,8850743,2021,2021,1.8,13.5,0,0,0,0,0,0,0
OEM,8850756,2021,2021,7,72.7,0,0,0,0,0,0,0
OEM,8850768,2021,2021,1.2,5.7,0,0,0,0,0,0,0
OEM,10091937,2021,2021,1.3,9.2,0,0,0,0,0,0,0
OEM,8850775,2021,2021,1.4,8,0,0,0,0,0,0,0
OEM,8850782,2021,2021,3.4,26,0,0,0,0,0,0,0
OEM,8850786,2021,2021,1,5.6,0,0,0,0,0,0,0
OEM,8850789,2021,2021,1.2,6.7,0,0,0,0,0,0,0
OEM,8850818,2021,2021,1.2,5.1,0,0,0,0,0,0,0
OEM,8850825,2021,2021,2.1,18.8,0,0,0,0,0,0,0
OEM,8850833,2021,2021,1.2,6,0,0,0,0,0,0,0
OEM,8850837,2021,2021,1.3,6,0,0,0,0,0,0,0
OEM,8850842,2021,2021,1.6,6.5,0,0,0,0,0,0,0
OEM,8910460,2021,2021,1.4,5.2,0,0,0,0,0,0,0
OEM,8910461,2021,2021,2.9,9.7,0,0,0,0,0,0,0
OEM,8910482,2021,2021,2.8,23.1,0,0,0,0,0,0,0
OEM,8910485,2021,2021,2.4,15,0,0,0,0,0,0,0
OEM,8910487,2021,2021,1.1,3.7,0,0,0,0,0,0,0
OEM,8910503,2021,2021,1.5,6.6,0,0,0,0,0,0,0
OEM,8910533,2021,2021,1,3.1,0,0,0,0,0,0,0
OEM,8910550,2021,2021,159.7,2115.3,0,0,0,0,0,0,1
OEM,8910560,2021,2021,2,7.4,0,0,0,0,0,0,0
OEM,9978181,2021,2021,1.7,5.2,0,0,0,0,0,0,0
OEM,9991494,2021,2021,1.4,6.4,0,0,0,0,0,0,0
OEM,10012732,2021,2021,1.3,5.9,0,0,0,0,0,0,0
OEM,8910140,2021,2021,1,8.8,0,0,0,0,0,0,0
OEM,10121753,2021,2021,1.5,5.4,0,0,0,0,0,0,0
OEM,10022082,2021,2021,1.4,4.5,0,0,0,0,0,0,0
OEM,5851893,2021,2021,8.81,85.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5851901,2021,2021,3.64,34,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5851910,2021,2021,4.29,51.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5851920,2021,2021,1248.25,15439.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5851927,2021,2021,945.49,16379.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007585,2021,2021,219,2391,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007193,2021,2021,147,1602,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007848,2021,2021,445,5511,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007213,2021,2021,790,8892,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9823196,2021,2021,1172,21552.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9823257,2021,2021,467.26,6333,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9823662,2021,2021,3.2,13.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9823994,2021,2021,73.24,1282,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9824041,2021,2021,2.05,9.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560105,2021,2021,4,21,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560106,2021,2021,4,11,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560107,2021,2021,131,1426,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560108,2021,2021,5,29,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560109,2021,2021,3,7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560088,2021,2021,1009,10883,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560089,2021,2021,401,4849,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560113,2021,2021,3,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560114,2021,2021,19,161,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560120,2021,2021,185,1784,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560097,2021,2021,358,4034,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560098,2021,2021,74,555,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850037,2021,2021,4,23,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850038,2021,2021,4,23,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850039,2021,2021,4,24,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850040,2021,2021,548,5226,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850044,2021,2021,7012,71716,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850048,2021,2021,12,25,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850049,2021,2021,675,7008,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850050,2021,2021,2759,31034,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007796,2021,2021,526,6553,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007627,2021,2021,3597,36660,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006453,2021,2021,1816,21776,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007027,2021,2021,795,9066,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006456,2021,2021,905,13565,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007742,2021,2021,574,6774,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007093,2021,2021,962,14142,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006999,2021,2021,854,9273,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006985,2021,2021,2476,36137,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006801,2021,2021,2026,26026,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007506,2021,2021,431,5791,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007777,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007612,2021,2021,207,2506,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847755,2021,2021,976.78,13509.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847841,2021,2021,5.71,14.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007183,2021,2021,872,9449,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007854,2021,2021,547,6222,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006445,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007504,2021,2021,0,2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006776,2021,2021,1117,11088,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007663,2021,2021,522,5074,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007187,2021,2021,546,5552,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007331,2021,2021,1759,17345,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007149,2021,2021,1247,8974,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006436,2021,2021,309,3438,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007653,2021,2021,1288,12482,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007693,2021,2021,653,6639,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007816,2021,2021,1777,16635,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007215,2021,2021,1051,10215,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006655,2021,2021,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007548,2021,2021,1588,13887,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006991,2021,2021,4,16,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006782,2021,2021,1107,9418,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007130,2021,2021,465,4660,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006809,2021,2021,838,8246,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007145,2021,2021,483,4995,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007804,2021,2021,672,6031,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007728,2021,2021,0,1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007485,2021,2021,594,5959,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006571,2021,2021,699,6899,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007590,2021,2021,767,6949,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007219,2021,2021,470,5098,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006938,2021,2021,2050,18814,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007686,2021,2021,247,2572,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006696,2021,2021,986,7873,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007597,2021,2021,426,4693,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006871,2021,2021,348,3128,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5842620,2021,2021,1.15,6.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5842938,2021,2021,1.88,13.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9817815,2021,2021,477.25,7882.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798815,2021,2021,2376.3,30546.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8707162,2021,2021,1.31,8.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5842314,2021,2021,267.35,4742.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5842611,2021,2021,1.33,8.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9817807,2021,2021,306.3,4850.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817808,2021,2021,133.1,1736.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817809,2021,2021,359.52,5204.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817810,2021,2021,448.57,8186.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817811,2021,2021,358.31,5644.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817812,2021,2021,340.15,6133.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5765891,2021,2021,305.06,3781.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5765915,2021,2021,229.63,2998,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817857,2021,2021,563.37,8095.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817838,2021,2021,179.68,2499,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9817839,2021,2021,31.67,529,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5765883,2021,2021,327.02,4480.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9556134,2021,2021,1.41,9.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9840911,2021,2021,57.56,957.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9554443,2021,2021,769.77,9823.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5765888,2021,2021,265.3,4296.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5766920,2021,2021,607.15,10907.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5766841,2021,2021,1103.12,19380.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5766810,2021,2021,1703.88,35538.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5766968,2021,2021,1074.32,17919.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006855,2021,2021,179,1651,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006479,2021,2021,884,9514,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007470,2021,2021,398,3907,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006647,2021,2021,3,7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007241,2021,2021,1999,19178,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847199,2021,2021,1.33,7.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847214,2021,2021,132.5,2417,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847248,2021,2021,326.17,5262,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847251,2021,2021,1599.87,30944.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847254,2021,2021,1655.25,22322.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847256,2021,2021,653.76,10197.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847179,2021,2021,1295.12,28984.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847260,2021,2021,1.85,12.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847279,2021,2021,1038.07,20332.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8970785,2021,2021,4.14,21,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8970786,2021,2021,2.03,9.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8970812,2021,2021,4.9,34.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8970816,2021,2021,2.18,8.6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8970818,2021,2021,2.1,7.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8970826,2021,2021,172.7,2006.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8970837,2021,2021,4.96,34.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847575,2021,2021,813.58,11224.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847582,2021,2021,1598.28,25047.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847585,2021,2021,2.49,15,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847591,2021,2021,1.76,15.5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847519,2021,2021,1549.05,22029.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847520,2021,2021,1158.12,21515.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847525,2021,2021,1699.24,28871.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847528,2021,2021,1879.42,28372,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008165,2021,2021,160,1947,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008131,2021,2021,470,5669,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008062,2021,2021,13,186,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008109,2021,2021,832,10373,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008173,2021,2021,2,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008082,2021,2021,2,12,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008100,2021,2021,2,10,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008101,2021,2021,2,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847786,2021,2021,3.39,15.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847809,2021,2021,1.63,12.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847721,2021,2021,28.47,420.3,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847722,2021,2021,174.98,2738.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850137,2021,2021,851,10365,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850138,2021,2021,8,24,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850139,2021,2021,1605,18675,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850140,2021,2021,8,31,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006937,2021,2021,634,8766,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007396,2021,2021,1217,16039,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007033,2021,2021,3,14,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007224,2021,2021,1690,24810,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007798,2021,2021,567,8074,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007164,2021,2021,394,5453,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007273,2021,2021,955,11455,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007491,2021,2021,987,10003,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007366,2021,2021,1313,11538,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007168,2021,2021,2540,28426,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006487,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007050,2021,2021,1048,10404,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006847,2021,2021,2,5,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63006626,2021,2021,4273,35098,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007498,2021,2021,1736,18562,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10099077,2021,2021,1622.79,16596,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846682,2021,2021,2116.96,31160.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846690,2021,2021,1272.98,20939.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846821,2021,2021,785.69,12355.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846830,2021,2021,3.49,19,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846838,2021,2021,1693.71,28680,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846861,2021,2021,72.98,1244.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846864,2021,2021,45.56,672,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846871,2021,2021,1.4,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846872,2021,2021,1570.37,24277.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846873,2021,2021,5.9,45,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846877,2021,2021,1334.14,23223.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846880,2021,2021,7.54,107.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846887,2021,2021,1826.3,32929.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5846894,2021,2021,555.8,9065,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5807689,2021,2021,4,688,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5807925,2021,2021,3,343,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5847051,2021,2021,1730.42,28868.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847054,2021,2021,2405.85,32970.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847060,2021,2021,432.3,6563.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847102,2021,2021,1160.68,13201.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847153,2021,2021,951.45,14765.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847159,2021,2021,1420.41,31576.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5847187,2021,2021,2057.06,41953.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964233,2021,2021,3822.13,50494.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964299,2021,2021,1.68,9.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8965643,2021,2021,246.26,2438.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8965649,2021,2021,2.75,14.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846259,2021,2021,1.01,6.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5846291,2021,2021,2523.16,40487.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964580,2021,2021,2124.36,24759.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964582,2021,2021,597.86,7673.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964586,2021,2021,245.18,3573.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964592,2021,2021,370.86,4898.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964606,2021,2021,1381.93,28423.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964497,2021,2021,458.5,6926.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964523,2021,2021,1101.35,15271.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8964526,2021,2021,733.63,7374.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8965684,2021,2021,3.74,18.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8964626,2021,2021,2382.54,33880,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10099038,2021,2021,1296.81,18735.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10099071,2021,2021,1197.52,16688.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10099072,2021,2021,910.42,12645,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381048,2021,2021,2.2,7.6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8381414,2021,2021,1582.22,26694.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381415,2021,2021,258.83,3767.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381438,2021,2021,1.73,5.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8381465,2021,2021,1520.45,25595.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381488,2021,2021,1733.3,29047.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963266,2021,2021,4.17,31.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8963270,2021,2021,122.24,1444.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963281,2021,2021,2102.62,25993.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963288,2021,2021,751.67,9984.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963290,2021,2021,554.28,6748,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963318,2021,2021,702.97,7767.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963329,2021,2021,2858.57,35299.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963335,2021,2021,1474.06,15734.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8963199,2021,2021,2.91,12.2,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8385076,2021,2021,1092.37,19598,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10099160,2021,2021,1479.33,15411.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006986,2021,2021,784,9276,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006879,2021,2021,1187,13818,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006489,2021,2021,1240,15409,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007795,2021,2021,1197,15081,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007319,2021,2021,338,4859,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007163,2021,2021,1519,21441,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007092,2021,2021,653,7659,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007412,2021,2021,812,7698,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007654,2021,2021,268,3493,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007942,2021,2021,1417,20920,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006846,2021,2021,885,13086,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007377,2021,2021,598,8267,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007155,2021,2021,488,5520,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006592,2021,2021,248,3297,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006504,2021,2021,592,7330,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006922,2021,2021,1137,16790,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007705,2021,2021,1711,15435,NULL,NULL,NULL,NULL,NULL,NULL,1
